seed,EVALUATION_PROTOCOL_SAMPLED,EVALUATION_PROTOCOL_FULLRANK,sampled_NDCG@20,sampled_best_epoch,fullrank_NDCG@5,fullrank_NDCG@10,fullrank_NDCG@20,fullrank_Recall@5,fullrank_Recall@10,fullrank_Recall@20,fullrank_Precision@5,fullrank_Precision@10,fullrank_Precision@20,fullrank_MRR,fullrank_HitRate@20,fullrank_MAP@20,CatalogCoverage@20,ARP@20,LongTailShare@20,n_users,seconds
101,SAMPLED_20_NEG,FULL_CATALOG,0.8727939558127524,36,0.16587455416342806,0.19346894503024578,0.2279689649175589,0.16682705804309597,0.25595567985656437,0.36166974086176185,0.11184216206881412,0.09119285066700028,0.06947502482406072,0.2652900316297694,0.6500021586150326,0.1311057705645476,0.7554807472518339,92.75529508267495,0.09215343435651686,23163,5050.377851963043
202,SAMPLED_20_NEG,FULL_CATALOG,0.8729304442829909,34,0.18267222388502966,0.20915685254593744,0.24133239112623497,0.1815307028589708,0.2705921380430889,0.36996172000746597,0.12264387169191578,0.0975175927125017,0.07199196995206648,0.2861411028007119,0.6563484868108621,0.14300980502856464,0.7985163019761861,87.14670379484522,0.11735310624703191,23163,4984.8403198719025
303,SAMPLED_20_NEG,FULL_CATALOG,0.8730070699329477,39,0.16412288924270807,0.1923933905669444,0.2270542604015171,0.16512535788712676,0.25611764396816444,0.3623454474002965,0.11070241333160394,0.0913828087898683,0.07020463670507773,0.26241746566499374,0.6512109830332858,0.12962728492327666,0.7615069717183052,90.83835211328412,0.0895889996977939,23163,5052.110011100769
